1.35875,-0.3
1.36125,-0.22
1.36375,-0.3
1.36625,-0.3
1.36875,-0.3
1.37125,-0.3
1.37375,-0.3
1.37625,-0.3
1.37875,-0.3
1.38125,-0.3
1.38375,-0.22
1.38625,-0.22
1.38875,-0.22
1.39125,-0.22
1.39375,-0.3
1.39625,-0.3
1.39875,-0.3
1.40125,-0.3
1.40375,-0.39
1.40625,-0.39
1.40875,-0.39
1.41125,-0.3
1.41375,-0.3
1.41625,-0.3
1.41875,-0.3
1.42125,-0.3
1.42375,-0.3
1.42625,-0.3
1.42875,-0.3
1.43125,-0.39
1.43375,-0.39
1.43625,-0.39
1.43875,-0.39
1.44125,-0.39
1.44375,-0.48
1.44625,-0.48
1.44875,-0.39
1.45125,-0.3
1.45375,-0.3
1.45625,-0.39
1.45875,-0.39
1.46125,-0.3
1.46375,-0.39
1.46625,-0.39
1.46875,-0.39
1.47125,-0.48
1.47375,-0.48
1.47625,-0.48
1.47875,-0.48
1.48125,-0.48
1.48375,-0.48
1.48625,-0.48
1.48875,-0.48
1.49125,-0.48
1.49375,-0.48
1.49625,-0.48
1.49875,-0.48
1.50125,-0.48
1.50375,-0.48
1.50625,-0.48
1.50875,-0.48
1.51125,-0.48
1.51375,-0.48
1.51625,-0.48
1.51875,-0.48
1.52125,-0.48
1.52375,-0.48
1.52625,-0.48
1.52875,-0.48
1.53125,-0.48
1.53375,-0.39
1.53625,-0.48
1.53875,-0.48
1.54125,-0.48
1.54375,-0.56
1.54625,-0.48
1.54875,-0.48
1.55125,-0.48
1.55375,-0.48
1.55625,-0.48
1.55875,-0.39
1.56125,-0.39
1.56375,-0.39
1.56625,-0.39
1.56875,-0.39
1.57125,-0.39
1.57375,-0.48
1.57625,-0.39
1.57875,-0.39
1.58125,-0.48
1.58375,-0.48
1.58625,-0.48
1.58875,-0.48
1.59125,-0.48
1.59375,-0.48
1.59625,-0.48
1.59875,-0.48
1.60125,-0.48
1.60375,-0.39
1.60625,-0.39
1.60875,-0.39
1.61125,-0.39
1.61375,-0.39
1.61625,-0.3
1.61875,-0.3
1.62125,-0.3
1.62375,-0.3
1.62625,-0.39
1.62875,-0.39
1.63125,-0.39
1.63375,-0.39
1.63625,-0.39
1.63875,-0.39
1.64125,-0.39
1.64375,-0.39
1.64625,-0.3
1.64875,-0.3
1.65125,-0.3
1.65375,-0.39
1.65625,-0.39
1.65875,-0.39
1.66125,-0.39
1.66375,-0.39
1.66625,-0.39
1.66875,-0.39
1.67125,-0.39
1.67375,-0.39
1.67625,-0.39
1.67875,-0.39
1.68125,-0.39
1.68375,-0.48
1.68625,-0.48
1.68875,-0.48
1.69125,-0.48
1.69375,-0.48
1.69625,-0.48
1.69875,-0.48
1.70125,-0.48
1.70375,-0.48
1.70625,-0.48
1.70875,-0.48
1.71125,-0.48
1.71375,-0.48
1.71625,-0.48
1.71875,-0.56
1.72125,-0.48
1.72375,-0.48
1.72625,-0.39
1.72875,-0.39
1.73125,-0.39
1.73375,-0.48
1.73625,-0.48
1.73875,-0.48
1.74125,-0.48
1.74375,-0.48
1.74625,-0.48
1.74875,-0.48
1.75125,-0.48
1.75375,-0.48
1.75625,-0.48
1.75875,-0.48
1.76125,-0.48
1.76375,-0.39
1.76625,-0.39
1.76875,-0.39
1.77125,-0.39
1.77375,-0.39
1.77625,-0.39
1.77875,-0.48
1.78125,-0.48
1.78375,-0.48
1.78625,-0.39
1.78875,-0.48
1.79125,-0.48
1.79375,-0.48
1.79625,-0.48
1.79875,-0.48
1.80125,-0.56
1.80375,-0.56
1.80625,-0.56
1.80875,-0.56
1.81125,-0.56
1.81375,-0.56
1.81625,-0.56
1.81875,-0.56
1.82125,-0.48
1.82375,-0.48
1.82625,-0.48
1.82875,-0.48
1.83125,-0.48
1.83375,-0.48
1.83625,-0.48
1.83875,-0.48
1.84125,-0.48
1.84375,-0.39
1.84625,-0.39
1.84875,-0.39
1.85125,-0.39
1.85375,-0.39
1.85625,-0.39
1.85875,-0.39
1.86125,-0.48
1.86375,-0.48
1.86625,-0.48
1.86875,-0.48
1.87125,-0.39
1.87375,-0.3
1.87625,-0.22
1.87875,-0.22
1.88125,-0.22
1.88375,-0.3
1.88625,-0.3
1.88875,-0.3
1.89125,-0.3
1.89375,-0.3
1.89625,-0.22
1.89875,-0.22
1.90125,-0.22
1.90375,-0.3
1.90625,-0.3
1.90875,-0.39
1.91125,-0.39
1.91375,-0.39
1.91625,-0.39
1.91875,-0.48
1.92125,-0.39
1.92375,-0.39
1.92625,-0.39
1.92875,-0.39
1.93125,-0.39
1.93375,-0.39
1.93625,-0.39
1.93875,-0.3
1.94125,-0.3
1.94375,-0.3
1.94625,-0.3
1.94875,-0.3
1.95125,-0.3
1.95375,-0.3
1.95625,-0.3
1.95875,-0.3
1.96125,-0.3
1.96375,-0.39
1.96625,-0.3
1.96875,-0.3
1.97125,-0.39
1.97375,-0.3
1.97625,-0.3
1.97875,-0.3
1.98125,-0.3
1.98375,-0.22
1.98625,-0.22
1.98875,-0.22
1.99125,-0.22
1.99375,-0.22
1.99625,-0.22
1.99875,-0.22
2.00125,-0.22
2.00375,-0.22
2.00625,-0.22
2.00875,-0.22
2.01125,-0.13
2.01375,-0.22
2.01625,-0.22
2.01875,-0.22
2.02125,-0.22
2.02375,-0.22
2.02625,-0.22
2.02875,-0.3
2.03125,-0.3
2.03375,-0.3
2.03625,-0.3
2.03875,-0.3
2.04125,-0.3
2.04375,-0.3
2.04625,-0.3
2.04875,-0.22
2.05125,-0.3
2.05375,-0.22
2.05625,-0.22
2.05875,-0.22
2.06125,-0.22
2.06375,-0.3
2.06625,-0.3
2.06875,-0.39
2.07125,-0.39
2.07375,-0.39
2.07625,-0.3
2.07875,-0.3
2.08125,-0.3
2.08375,-0.3
2.08625,-0.22
2.08875,-0.3
2.09125,-0.3
2.09375,-0.22
2.09625,-0.3
2.09875,-0.3
2.10125,-0.3
2.10375,-0.3
2.10625,-0.39
2.10875,-0.39
2.11125,-0.39
2.11375,-0.3
2.11625,-0.3
2.11875,-0.3
2.12125,-0.3
2.12375,-0.3
2.12625,-0.3
2.12875,-0.3
2.13125,-0.22
2.13375,-0.3
2.13625,-0.22
2.13875,-0.3
2.14125,-0.3
2.14375,-0.39
2.14625,-0.39
2.14875,-0.39
2.15125,-0.39
2.15375,-0.39
2.15625,-0.3
2.15875,-0.3
2.16125,-0.3
2.16375,-0.39
2.16625,-0.39
2.16875,-0.39
2.17125,-0.39
2.17375,-0.39
2.17625,-0.39
2.17875,-0.3
2.18125,-0.39
2.18375,-0.39
2.18625,-0.48
2.18875,-0.48
2.19125,-0.48
2.19375,-0.48
2.19625,-0.48
2.19875,-0.39
2.20125,-0.39
2.20375,-0.3
2.20625,-0.39
2.20875,-0.39
2.21125,-0.39
2.21375,-0.39
2.21625,-0.39
2.21875,-0.39
2.22125,-0.3
2.22375,-0.3
2.22625,-0.22
2.22875,-0.22
2.23125,-0.3
2.23375,-0.22
2.23625,-0.22
2.23875,-0.22
2.24125,-0.22
2.24375,-0.22
2.24625,-0.22
2.24875,-0.22
2.25125,-0.22
2.25375,-0.22
2.25625,-0.3
2.25875,-0.3
2.26125,-0.3
2.26375,-0.39
2.26625,-0.3
2.26875,-0.3
2.27125,-0.3
2.27375,-0.39
2.27625,-0.3
2.27875,-0.3
2.28125,-0.3
2.28375,-0.22
2.28625,-0.3
2.28875,-0.3
2.29125,-0.3
2.29375,-0.3
2.29625,-0.3
2.29875,-0.3
2.30125,-0.3
2.30375,-0.3
2.30625,-0.39
2.30875,-0.39
2.31125,-0.39
2.31375,-0.39
2.31625,-0.39
2.31875,-0.3
2.32125,-0.3
2.32375,-0.3
2.32625,-0.3
2.32875,-0.3
2.33125,-0.3
2.33375,-0.3
2.33625,-0.22
2.33875,-0.3
2.34125,-0.22
2.34375,-0.3
2.34625,-0.3
2.34875,-0.3
2.35125,-0.3
2.35375,-0.3
2.35625,-0.3
2.35875,-0.3
2.36125,-0.3
2.36375,-0.3
2.36625,-0.3
2.36875,-0.3
2.37125,-0.3
2.37375,-0.3
2.37625,-0.3
2.37875,-0.39
2.38125,-0.39
2.38375,-0.39
2.38625,-0.39
2.38875,-0.3
2.39125,-0.39
2.39375,-0.39
2.39625,-0.3
2.39875,-0.39
2.40125,-0.3
2.40375,-0.3
2.40625,-0.3
2.40875,-0.3
2.41125,-0.3
2.41375,-0.3
2.41625,-0.39
2.41875,-0.39
2.42125,-0.3
2.42375,-0.3
2.42625,-0.3
2.42875,-0.22
2.43125,-0.22
2.43375,-0.22
2.43625,-0.3
2.43875,-0.3
2.44125,-0.3
2.44375,-0.3
2.44625,-0.3
2.44875,-0.3
2.45125,-0.22
2.45375,-0.3
2.45625,-0.3
2.45875,-0.3
2.46125,-0.3
2.46375,-0.3
2.46625,-0.3
2.46875,-0.3
2.47125,-0.22
2.47375,-0.3
2.47625,-0.3
2.47875,-0.3
2.48125,-0.22
2.48375,-0.22
2.48625,-0.22
2.48875,-0.3
2.49125,-0.22
2.49375,-0.3
2.49625,-0.22
2.49875,-0.22
2.50125,-0.22
2.50375,-0.22
2.50625,-0.22
2.50875,-0.22
2.51125,-0.3
2.51375,-0.3
2.51625,-0.3
2.51875,-0.3
2.52125,-0.3
2.52375,-0.3
2.52625,-0.3
2.52875,-0.3
2.53125,-0.22
2.53375,-0.22
2.53625,-0.22
2.53875,-0.22
2.54125,-0.22
2.54375,-0.22
2.54625,-0.13
2.54875,-0.22
2.55125,-0.22
2.55375,-0.13
2.55625,-0.13
2.55875,-0.13
2.56125,-0.13
2.56375,-0.22
2.56625,-0.22
2.56875,-0.22
2.57125,-0.13
2.57375,-0.13
2.57625,-0.22
2.57875,-0.22
2.58125,-0.22
2.58375,-0.22
2.58625,-0.22
2.58875,-0.22
2.59125,-0.22
2.59375,-0.22
2.59625,-0.22
2.59875,-0.22
2.60125,-0.22
2.60375,-0.22
2.60625,-0.22
2.60875,-0.3
2.61125,-0.3
2.61375,-0.3
2.61625,-0.39
2.61875,-0.39
2.62125,-0.3
2.62375,-0.3
2.62625,-0.3
2.62875,-0.22
2.63125,-0.3
2.63375,-0.3
2.63625,-0.3
2.63875,-0.3
2.64125,-0.3
2.64375,-0.3
2.64625,-0.3
2.64875,-0.3
2.65125,-0.3
2.65375,-0.3
2.65625,-0.3
2.65875,-0.3
2.66125,-0.22
2.66375,-0.22
2.66625,-0.3
2.66875,-0.22
2.67125,-0.22
2.67375,-0.22
2.67625,-0.13
2.67875,-0.13
2.68125,-0.13
2.68375,-0.13
2.68625,-0.13
2.68875,-0.13
2.69125,-0.13
2.69375,-0.13
2.69625,-0.13
2.69875,-0.13
2.70125,-0.13
2.70375,-0.13
2.70625,-0.13
2.70875,-0.13
2.71125,-0.13
2.71375,-0.05
2.71625,-0.05
2.71875,-0.05
2.72125,-0.05
2.72375,-0.05
2.72625,-0.05
2.72875,-0.13
2.73125,-0.13
2.73375,-0.13
2.73625,-0.05
2.73875,-0.05
2.74125,-0.05
2.74375,-0.05
2.74625,-0.05
2.74875,0.04
2.75125,-0.05
2.75375,-0.13
2.75625,-0.13
2.75875,-0.13
2.76125,-0.13
2.76375,-0.13
2.76625,-0.22
2.76875,-0.13
2.77125,-0.13
2.77375,-0.13
2.77625,-0.13
2.77875,-0.13
2.78125,-0.13
2.78375,-0.13
2.78625,-0.13
2.78875,-0.13
2.79125,-0.13
2.79375,-0.13
2.79625,-0.13
2.79875,-0.22
2.80125,-0.22
2.80375,-0.22
2.80625,-0.22
2.80875,-0.22
2.81125,-0.22
2.81375,-0.22
2.81625,-0.13
2.81875,-0.22
2.82125,-0.22
2.82375,-0.22
2.82625,-0.22
2.82875,-0.3
2.83125,-0.22
2.83375,-0.22
2.83625,-0.22
2.83875,-0.13
2.84125,-0.22
2.84375,-0.22
2.84625,-0.22
2.84875,-0.22
2.85125,-0.13
2.85375,-0.13
2.85625,-0.22
2.85875,-0.13
2.86125,-0.22
2.86375,-0.22
2.86625,-0.22
2.86875,-0.22
2.87125,-0.22
2.87375,-0.22
2.87625,-0.22
2.87875,-0.13
2.88125,-0.22
2.88375,-0.22
2.88625,-0.3
2.88875,-0.22
2.89125,-0.3
2.89375,-0.3
2.89625,-0.22
2.89875,-0.22
2.90125,-0.22
2.90375,-0.22
2.90625,-0.13
2.90875,-0.13
2.91125,-0.13
2.91375,-0.13
2.91625,-0.22
2.91875,-0.22
2.92125,-0.22
2.92375,-0.22
2.92625,-0.3
2.92875,-0.3
2.93125,-0.22
2.93375,-0.22
2.93625,-0.22
2.93875,-0.22
2.94125,-0.22
2.94375,-0.22
2.94625,-0.22
2.94875,-0.22
2.95125,-0.22
2.95375,-0.22
2.95625,-0.22
2.95875,-0.22
2.96125,-0.3
2.96375,-0.3
2.96625,-0.3
2.96875,-0.3
2.97125,-0.3
2.97375,-0.3
2.97625,-0.3
2.97875,-0.3
2.98125,-0.39
2.98375,-0.39
2.98625,-0.3
2.98875,-0.22
2.99125,-0.22
2.99375,-0.3
2.99625,-0.3
2.99875,-0.3
3.00125,-0.3
3.00375,-0.3
3.00625,-0.3
3.00875,-0.3
3.01125,-0.3
3.01375,-0.22
3.01625,-0.22
3.01875,-0.22
3.02125,-0.22
3.02375,-0.3
3.02625,-0.3
3.02875,-0.3
3.03125,-0.3
3.03375,-0.3
3.03625,-0.3
3.03875,-0.22
3.04125,-0.13
3.04375,-0.13
3.04625,-0.13
3.04875,-0.22
3.05125,-0.22
3.05375,-0.22
3.05625,-0.22
3.05875,-0.22
3.06125,-0.22
3.06375,-0.22
3.06625,-0.22
3.06875,-0.13
3.07125,-0.13
3.07375,-0.22
3.07625,-0.22
3.07875,-0.22
3.08125,-0.22
3.08375,-0.22
3.08625,-0.3
3.08875,-0.3
3.09125,-0.22
3.09375,-0.3
3.09625,-0.22
3.09875,-0.22
3.10125,-0.22
3.10375,-0.22
3.10625,-0.22
3.10875,-0.13
3.11125,-0.13
3.11375,-0.13
3.11625,-0.13
3.11875,-0.13
3.12125,-0.13
3.12375,-0.13
3.12625,-0.22
3.12875,-0.22
3.13125,-0.22
3.13375,-0.22
3.13625,-0.13
3.13875,-0.13
3.14125,-0.13
3.14375,-0.13
3.14625,-0.13
3.14875,-0.13
3.15125,-0.22
3.15375,-0.13
3.15625,-0.13
3.15875,-0.13
3.16125,-0.13
3.16375,-0.13
3.16625,-0.22
3.16875,-0.22
3.17125,-0.22
3.17375,-0.22
3.17625,-0.22
3.17875,-0.22
3.18125,-0.22
3.18375,-0.22
3.18625,-0.22
3.18875,-0.22
3.19125,-0.22
3.19375,-0.13
3.19625,-0.13
3.19875,-0.05
3.20125,-0.13
3.20375,-0.13
3.20625,-0.13
3.20875,-0.05
3.21125,-0.05
3.21375,-0.13
3.21625,-0.13
3.21875,-0.13
3.22125,-0.13
3.22375,-0.13
3.22625,-0.13
3.22875,-0.13
3.23125,-0.13
3.23375,-0.22
3.23625,-0.22
3.23875,-0.13
3.24125,-0.13
3.24375,-0.13
3.24625,-0.13
3.24875,-0.13
3.25125,-0.13
3.25375,-0.13
3.25625,-0.22
3.25875,-0.22
3.26125,-0.22
3.26375,-0.22
3.26625,-0.22
3.26875,-0.13
3.27125,-0.13
3.27375,-0.22
3.27625,-0.22
3.27875,-0.22
3.28125,-0.22
3.28375,-0.22
3.28625,-0.22
3.28875,-0.22
3.29125,-0.22
3.29375,-0.13
3.29625,-0.22
3.29875,-0.13
3.30125,-0.13
3.30375,-0.13
3.30625,-0.22
3.30875,-0.13
3.31125,-0.22
3.31375,-0.13
3.31625,-0.22
3.31875,-0.22
3.32125,-0.22
3.32375,-0.22
3.32625,-0.22
3.32875,-0.22
3.33125,-0.22
3.33375,-0.3
3.33625,-0.22
3.33875,-0.3
3.34125,-0.22
3.34375,-0.22
3.34625,-0.22
3.34875,-0.22
3.35125,-0.22
3.35375,-0.22
3.35625,-0.13
3.35875,-0.05
3.36125,-0.05
3.36375,-0.05
3.36625,-0.05
3.36875,-0.05
3.37125,-0.13
3.37375,-0.13
3.37625,-0.13
3.37875,-0.13
3.38125,-0.13
3.38375,-0.13
3.38625,-0.22
3.38875,-0.22
3.39125,-0.22
3.39375,-0.22
3.39625,-0.22
3.39875,-0.22
3.40125,-0.22
3.40375,-0.22
3.40625,-0.22
3.40875,-0.22
3.41125,-0.22
3.41375,-0.22
3.41625,-0.22
3.41875,-0.22
3.42125,-0.22
3.42375,-0.13
3.42625,-0.13
3.42875,-0.13
3.43125,-0.13
3.43375,-0.22
3.43625,-0.13
3.43875,-0.13
3.44125,-0.13
3.44375,-0.13
3.44625,-0.13
3.44875,-0.13
3.45125,-0.13
3.45375,-0.22
3.45625,-0.13
3.45875,-0.13
3.46125,-0.13
3.46375,-0.13
3.46625,-0.13
3.46875,-0.13
3.47125,-0.13
3.47375,-0.13
3.47625,-0.13
3.47875,-0.13
3.48125,-0.13
3.48375,-0.13
3.48625,-0.13
3.48875,-0.13
3.49125,-0.13
3.49375,-0.13
3.49625,-0.13
3.49875,-0.05
3.50125,-0.13
3.50375,-0.13
3.50625,-0.13
3.50875,-0.13
3.51125,-0.13
3.51375,-0.13
3.51625,-0.05
3.51875,-0.05
3.52125,-0.05
3.52375,-0.05
3.52625,0.04
3.52875,0.04
3.53125,-0.05
3.53375,-0.05
3.53625,-0.13
3.53875,-0.13
3.54125,-0.13
3.54375,-0.13
3.54625,-0.13
3.54875,-0.13
3.55125,-0.13
3.55375,-0.13
3.55625,-0.05
3.55875,-0.13
3.56125,-0.13
3.56375,-0.13
3.56625,-0.13
3.56875,-0.13
3.57125,-0.13
3.57375,-0.13
3.57625,-0.13
3.57875,-0.13
3.58125,-0.13
3.58375,-0.13
3.58625,-0.13
3.58875,-0.13
3.59125,-0.13
3.59375,-0.13
3.59625,-0.13
3.59875,-0.13
3.60125,-0.13
3.60375,-0.13
3.60625,-0.13
3.60875,-0.13
3.61125,-0.13
3.61375,-0.13
3.61625,-0.13
3.61875,-0.05
3.62125,-0.13
3.62375,-0.13
3.62625,-0.13
3.62875,-0.13
3.63125,-0.05
3.63375,-0.05
3.63625,-0.05
